x_pos,y_pos,angle1,angle2,angle3
0.1538344626445271,0.10056021677808269,-3.3645398211294477,84.62504347825777,-48.08821640142283
0.15238335180468324,0.10020743357495775,-3.743910312928553,85.97063451967028,-48.89776725952202
0.1509322409648396,0.10001151072339524,-4.037347398652234,87.21715833656349,-49.650351488249584
0.14948113012499573,0.09989401804761394,-4.282252013708426,88.40730507928535,-50.37136453397209
0.14803001928515186,0.09985495554761399,-4.478985519648224,89.54221721676414,-51.061250716045414
0.14657890844530824,0.09997275339917644,-4.591225864961785,90.58247867628695,-51.69568081838583
0.1451277976054645,0.10016898142652018,-4.655894894877947,91.56912584696678,-52.299318210364696
0.14367668676562062,0.10044363962964518,-4.67316664544462,92.5024921851614,-52.87212426693922
0.14222557592577698,0.10071829783277025,-4.679728609456948,93.42315853553777,-53.43887476058605
0.14069603491015187,0.10107138621167655,-4.64551689501905,94.34728297263389,-54.00954730048302
0.13908806371874574,0.10142447459058275,-4.605338820085447,95.31339669709043,-54.608134778844686
0.13732323217577697,0.10177756296948899,-4.562414850478426,96.37457230825301,-55.26804301208013
0.13540154028124574,0.1021306513483953,-4.512648716904416,97.52658261358906,-55.987419863934626
0.13332298803515186,0.10248373972730156,-4.451591229924871,98.76498025864946,-56.764350929527694
0.13124443578905823,0.10283682810620774,-4.369179164553718,99.98036676492353,-57.53064543652559
0.12908745336718322,0.103189916485114,-4.267310271682346,101.22475758421474,-58.319309456266765
0.12693047094530824,0.103464574688239,-4.178746215215754,102.48670519653284,-59.123520089457706
0.12477348852343323,0.1036608027155828,-4.103297810495821,103.76705623619557,-59.94423083267403
0.12261650610155823,0.10377860056714525,-4.04071034418749,105.06660848959658,-60.78241361925322
0.12045952367968323,0.10373953806714525,-4.0265907186998335,106.42777398689007,-61.66620788830649
0.1183809714335896,0.10362204539136399,-4.026853794767305,107.76212352708107,-62.53873906760755
0.11638084936327699,0.103269262188239,-4.114982154707381,109.15581642633653,-63.456941000993226
0.1145375876445271,0.10283804880933274,-4.225099825113727,110.48158942188601,-64.33727666435331
0.11316490698046448,0.10232840525464525,-4.380139110779664,111.55972286121042,-65.05838884697337
0.11179222631640198,0.10174033152417655,-4.5595218661017665,112.67150668417905,-65.80715364466229
0.11049797582812085,0.10107382761792655,-4.768672728704586,113.7717215454126,-66.55351733559395
0.10920372533983948,0.1004073237116765,-4.967273307239167,114.86497694739985,-67.30073125434863
0.10798790502733947,0.0997408198054265,-5.162174931696503,115.90701873833069,-68.01836254943981
0.10669365453905823,0.09907431589917644,-5.339761813832356,116.98738213038821,-68.76824474923988
0.10539940405077698,0.0984078119929265,-5.506244189601665,118.06144931724431,-69.51996228526332
0.10410515356249574,0.09774130808667644,-5.661396424539945,119.12942894262054,-70.27386424813137
0.10288933324999562,0.0970748041804265,-5.814484730419652,120.14832335508865,-70.99940792519648
0.10159508276171449,0.09640830027417643,-5.946879175735409,121.2050366496684,-71.75870152546302
0.10037926244921448,0.0957417963679265,-6.07796769764951,122.21363262093854,-72.4902248601264
0.09916344213671448,0.09507529246167644,-6.197967753691461,123.2174766128041,-73.22523718769298
0.09794762182421447,0.0943303583796452,-6.340789059356156,124.257279016081,-73.99424978921392
0.09673180151171448,0.093585424297614,-6.471619051074944,125.29255869758893,-74.76808309662981
0.09551598119921448,0.092918920391364,-6.556194047831822,126.28305421842776,-75.51647611561522
0.09437859106249573,0.09225241648511394,-6.642570221272293,127.22809827256248,-76.23823609568896
0.09324120092577687,0.09158591257886393,-6.71756949750704,128.1696553024564,-76.96520587061075
0.09218224096483948,0.09084097849683274,-6.82981065005989,129.1072986452161,-77.69736533741704
0.09112328100390209,0.09017447459058268,-6.897771588698706,130.00174287755132,-78.40382114955403
0.09014275121874561,0.08958640086011399,-6.938589908098723,130.81259683639095,-79.05136505465968
0.08924065160937072,0.0891551874812077,-6.92161844724876,131.5001438088274,-79.60597405933896
0.08841698217577698,0.08880240427808281,-6.882176283590573,132.1051980328965,-80.09841334489623
0.08767174291796437,0.08852805125073894,-6.822259271331342,132.62816488375591,-80.52745768684328
0.08700493383593323,0.08833212839917644,-6.743723660900525,133.06937470688902,-80.8919652419574
0.08633812475390198,0.08821463572339519,-6.628873046145024,133.46885876028222,-81.22405723016792
0.08574974584765198,0.08817557322339518,-6.497920848949817,133.78676433267267,-81.48976109858971
0.08523979711718312,0.0882149408991765,-6.352345270590775,134.0232698690656,-81.68826785319942
0.08472984838671448,0.08833273875073899,-6.173078113480136,134.21779945214215,-81.85208577084168
0.08421989965624573,0.08852896677808275,-5.96049565792039,134.3699663318518,-81.98057462421652
0.08378838110155834,0.0888036249812077,-5.735795014714735,134.44040692208205,-82.04015782327781
0.08335686254687073,0.08915671336011399,-5.478932298033492,134.46792479521008,-82.06345210872173
0.08300377416796459,0.0895882319148015,-5.211304298726103,134.41345665782347,-82.01735377871054
0.08265068578905822,0.09009818064527025,-4.912343755771281,134.31537943875392,-81.93444666782783
0.08237602758593322,0.09068655955152025,-4.603441127780068,134.13495346137674,-81.78225889736312
0.08210136938280822,0.0912749384577702,-4.294910451960294,133.95233887243157,-81.62865752156796
0.08182671117968322,0.09186331736402019,-3.9867485759544503,133.76754503803366,-81.4736612656427
0.08155205297655822,0.0924516962702702,-3.678952246409254,133.5805812795379,-81.3172886421758
0.08135582494921437,0.09304007517652024,-3.3926372640860922,133.35404575929292,-81.12840996703645
0.08115959692187073,0.09362845408277025,-3.106635946522246,133.1257140899401,-80.9386807796872
0.08104179907030834,0.09421683298902024,-2.8419291459043663,132.85849005553328,-80.71744800508495
0.08100243139452709,0.0948052118952703,-2.5982485434804397,132.5528026784851,-80.46543102065712
0.08096306371874573,0.095315160625739,-2.3856228870941187,132.2893485727085,-80.24912472353857
0.08100212621874585,0.0957466791804265,-2.2247033291077853,132.03171004337352,-80.03837971094246
0.08119804907030834,0.09609976755933275,-2.13560973540053,131.74355631222952,-79.80358082752308
0.08139397192187073,0.09645285593823906,-2.0457506384205164,131.4551550396562,-79.56952426841704
0.08174675512499562,0.09672751414136406,-2.026454536021476,131.13645079590208,-79.31195490278691
0.08209953832812072,0.09700217234448906,-2.005693159804891,130.81742758906736,-79.05524377878783
0.08245232153124572,0.0971984003718328,-2.015025371427986,130.5417517365096,-78.83429738591246
0.08296196508593323,0.0973946283991765,-2.0615255239992893,130.19147236317585,-78.55472006287083
0.08355003881640187,0.097512426250739,-2.1563613524065524,129.84673132272263,-78.28081000956463
0.08413811254687073,0.09763022410230156,-2.2485337872949334,129.50086855239692,-78.00722799066169
0.08472618627733948,0.0976695917780828,-2.370119791698651,129.19730994212486,-77.76809726958348
0.08531426000780823,0.097708959453864,-2.4893327208172713,128.8924837163246,-77.52888149830738
0.08590233373827698,0.0977483271296453,-2.6061842964356443,128.58639166053098,-77.28957832354524
0.08649040746874562,0.09778769480542655,-2.720686230597573,128.27903540256466,-77.05018524450017
0.08715691137499584,0.09774863230542649,-2.882354007544912,127.97511682650114,-76.81434047451255
0.08774498510546448,0.0977095698054265,-3.024652779231133,127.70795679052222,-76.60772477552234
0.08841148901171436,0.0976705073054265,-3.1812137918762855,127.40058479924363,-76.37081220776557
0.08907799291796448,0.0976314448054265,-3.335067012278131,127.09138877626968,-76.13334625083674
0.08974449682421448,0.0975923823054265,-3.4862190827514214,126.7803733672412,-75.89533158424702
0.09041100073046449,0.09747488962964519,-3.6677950988283485,126.51005629759072,-75.68914323801083
0.09107750463671459,0.09735739695386394,-3.846901701263149,126.23769236231982,-75.48202428227619
0.09166557836718323,0.09723990427808268,-4.0087541381699,126.00313321810488,-75.30415447549512
0.09233208227343334,0.09712241160230144,-4.183227337555487,125.72691100385897,-75.09527682717228
0.09299858617968335,0.09700491892652024,-4.355227591646518,125.44865990330781,-74.88549697464813
0.09366509008593323,0.096887426250739,-4.524754426545899,125.16838574366984,-74.67482402911892
0.09433159399218334,0.09676993357495775,-4.691807653160092,124.88609415686803,-74.46326677758064
0.09499809789843323,0.0966524408991765,-4.856387357849911,124.60179057703319,-74.25083368533109
0.09566460180468322,0.09653494822339524,-5.0184938931028915,124.31548023801896,-74.03753289850712
0.0962526755351521,0.096417455547614,-5.165461427908259,124.06849465711785,-73.85403135794273
0.09684074926562072,0.09637839304761406,-5.276476045728297,123.77863046803726,-73.6392578637363
0.0974288229960896,0.09641776072339531,-5.351316516090051,123.44615687859985,-73.39368016991602
0.09801689672655824,0.09653555857495774,-5.389774342598516,123.07126734632381,-73.11773927914491
0.0986049704570271,0.09665335642652025,-5.4259226388877515,122.6952413158429,-72.84197299385733
0.09919304418749585,0.09684958445386406,-5.425442916922679,122.27694759944903,-72.5363759179273
0.0997811179179646,0.09712424265698906,-5.388157381818584,121.81641817096444,-72.20131491650297
0.10036919164843323,0.09739890086011399,-5.348363046382335,121.35477797694459,-71.86687896866134
0.1009572653789021,0.09775198923902025,-5.271562317236344,120.85082211995724,-71.5033882224951
0.10154533910937084,0.09810507761792656,-5.192187008790364,120.34566680576722,-71.14067011480225
0.10189812231249573,0.09853659617261394,-5.0463709260574205,119.9263414870264,-70.84079814231677
0.10209404516405834,0.09904654490308275,-4.845537698205379,119.5503348914083,-70.57282459621553
0.10205467748827698,0.09955649363355155,-4.615490339873122,119.30158162941792,-70.39601259779892
0.10193687963671448,0.10014487253980156,-4.341237112530031,119.05251379443219,-70.21934706037749
0.10181908178515198,0.10073325144605155,-4.067068366636448,118.80182456004115,-70.04190101253106
0.10162285375780834,0.1013216303523015,-3.783346860201922,118.59188783073608,-69.89358303131156
0.1014266257304646,0.10191000925855155,-3.49968194315471,118.38011226668159,-69.74422376205693
0.10123039770312073,0.1025768183405828,-3.1815070666367022,118.12384709417472,-69.56382988832809
0.1010341696757771,0.103243627422614,-2.863415791931983,117.86531814911599,-69.38221842880405
0.10083794164843335,0.10383200632886405,-2.57994046328732,117.64763823734313,-69.22959215086313
0.10064171362108959,0.10442038523511406,-2.2965137056025386,117.42813186658702,-69.07595045239968
0.10044548559374573,0.10500876414136405,-2.0131335655680958,117.2068017485581,-68.92129917065358
0.10017082739062085,0.105597143047614,-1.719973460702025,117.02512914577423,-68.79455642235234
0.09989616918749585,0.10626395212964536,-1.3923144023464824,116.79743803245645,-68.63595932673411
0.09962151098437085,0.10685233103589531,-1.099109009522787,116.61139071759946,-68.50657375578847
0.0994252829570271,0.1074407099421453,-0.8158474816583634,116.3822307436962,-68.34745636401085
0.0991506247539021,0.10802908884839531,-0.5226288141265275,116.19217662268488,-68.21570011425703
0.0988759665507771,0.1086174677546453,-0.22937740657681552,116.00005119854812,-68.08269782391541
0.09867973852343334,0.1092058466608953,0.0538125650967455,115.76523016910288,-67.92039563478295
0.09840508032030834,0.10987265574292661,0.3814494161203146,115.52391969791083,-67.7538996009418
0.09813042211718334,0.11053946482495786,0.7090866349274896,115.28010680309282,-67.58597384745103
0.09785576391405834,0.11120627390698905,1.0367261805890498,115.03379499872317,-67.41662669818714
0.09758110571093334,0.11187308298902036,1.3643701741091867,114.78498763912853,-67.24586629027438
0.09730644750780834,0.11261832224683287,1.726333536584992,114.48754051953121,-67.04211801014638
0.09703178930468334,0.11336356150464535,2.0882832907887083,114.18711655829344,-66.83676116906771
0.09675713110155834,0.11418723093823911,2.4845204145684416,113.8370347548522,-66.59799871885366
0.0965609030742146,0.1150109003718328,2.8704519146918868,113.44402254641511,-66.33063686469256
0.09636467504687084,0.11583456980542656,3.2563844919392197,113.04779373994727,-66.0618029252948
0.09616844701952709,0.1166582392390203,3.642331043155409,112.64834600915098,-65.79150043552633
0.09597221899218346,0.1175603388483953,4.062627437368527,112.19786559836218,-65.48751114903784
0.09577599096483971,0.1184624384577703,4.482987191462368,111.74358019476065,-65.18184617390136
0.09557976293749595,0.11936453806714536,4.903428919921906,111.28548276260248,-64.87450588159369
0.0953835349101521,0.12026663767652031,5.323971575134814,110.82356526216738,-64.56548978217307
0.09518730688280834,0.1211687372858953,5.744634456768938,110.35781862707016,-64.25479652174612
0.0949910788554646,0.1220708368952703,6.165437221654531,109.88823274071393,-63.94242387931068
0.09479485082812096,0.12297293650464525,6.586399894189624,109.41479641182603,-63.6283687629357
0.0945986228007772,0.12395346628980156,7.042001132562491,108.88751873927704,-63.27961566285658
0.09440239477343335,0.12493399607495781,7.497861525767063,108.35571470730399,-62.92893249241971
0.09420616674608959,0.12591452586011406,7.954009039057683,107.81936379750569,-62.57630972752386
0.09400993871874584,0.12689505564527032,8.41047221900769,107.27844379909237,-62.22173659879761
0.0938137106914021,0.12787558543042654,8.867280215283136,106.7329307620311,-61.86520107919176
0.09361748266405846,0.1288561152155828,9.324462803549688,106.18279894783309,-61.50668986991601
0.09342125463671459,0.12983664500073905,9.782050409577497,105.62802077782285,-61.14618838463219
0.09322502660937096,0.1308956049616766,10.274810594235095,105.01614084336974,-60.74976277057048
0.09302879858202709,0.13195456492261406,10.768144395117076,104.3988109916716,-60.351032837139236
0.09283257055468334,0.1330135248835515,11.262093609707968,103.77598680354245,-59.94997280452889
0.0926363425273396,0.134072484844489,11.756701086980138,103.14762097285178,-59.54655502497202
0.09244011449999595,0.1351314448054265,12.252010775615583,102.51366320449982,-59.14074994222802
0.0922438864726522,0.13619040476636393,12.74806777505489,101.87406010611994,-58.73252604703332
0.0921260886210897,0.13724936472730156,13.235749161937472,101.19197493889547,-58.29847803222113
0.09200829076952732,0.13830832468823906,13.724442198268031,100.50426613664115,-57.86216546701576
0.09196892309374596,0.1393672846491765,14.205255002723169,99.77414989729763,-57.40035426857921
0.0919295554179647,0.14042624461011405,14.68741344592857,99.03831363252293,-56.936351920690356
0.0919686179179646,0.14148520457105143,15.16231375788343,98.25994159323677,-56.447043826977236
0.09200768041796471,0.142544164531989,15.6389631863819,97.4756246759381,-55.955531662359824
0.0920467429179647,0.1436031244929265,16.117427196605995,96.68523979880462,-55.461729687567264
0.09216423559374595,0.1447405146296453,16.625572140116784,95.79391248277182,-54.90663128792565
0.09228172826952721,0.14587790476636406,17.13632913676914,94.8951403836737,-54.34873688012192
0.09247765112108959,0.14701529490308277,17.64205684221183,93.95166256812753,-53.765017014557465
0.0926735739726522,0.1481526850398015,18.15101567130863,93.00010299121969,-53.178229176403484
0.0930263571757772,0.1493685053523016,18.685548656348352,91.90536271475642,-52.50546556107976
0.0933791403789022,0.15058432566480165,19.22502369478017,90.80007836278543,-51.82864804477269
0.09388878393358971,0.15180014597730154,19.756416957839335,89.60798683157309,-51.10130228942361
0.09439842748827731,0.15301596628980155,20.29439453013358,88.40335882303712,-50.36896972864255
0.09498650121874595,0.15423178660230158,20.833321191978747,87.14698873351446,-49.60791762835532
0.09557457494921459,0.15544760691480156,21.380022820333757,85.87618344330883,-48.84084749099957
0.0962410788554646,0.15666342722730156,21.929724936920966,84.55073803913932,-48.043595422169325
0.09690758276171482,0.1579576777155828,22.527469966474996,83.14327474449911,-47.20000472383987
0.0975740866679647,0.15917349802808284,23.096216155915833,81.78249605237541,-46.38720101441534
0.0982405905742147,0.16038931834058284,23.674854887146786,80.40307803573616,-45.56595640460773
0.09890709448046471,0.16160513865308282,24.263797967895346,79.0040033674145,-44.73565867271588
0.09957359838671483,0.16282095896558285,24.863498121046963,77.58416775548517,-43.895649741678696
0.1002401022929646,0.16403677927808277,25.47445379096629,76.14236898370531,-43.04521951885631
0.10090660619921471,0.16525259959058283,26.097214772606534,74.67729412388542,-42.18359873082819
0.1015731101054647,0.16646841990308286,26.73238883606636,73.18750453252615,-41.30995053818862
0.1022396140117146,0.16768424021558287,27.380649564328703,71.6714181430944,-40.42336065943324
0.10290611791796482,0.16890006052808293,28.042745681081033,70.12728843274341,-39.5228256596278
0.1035726218242147,0.1701158808405829,28.71951222399227,68.55317926639584,-38.6072389621409
0.10423912573046482,0.17133170115308285,29.41188402408196,66.94693458513511,-37.67537401100981
0.10490562963671471,0.17254752146558283,30.12091209472402,65.3061415854167,-36.72586383398204
0.10557213354296471,0.17376334177808292,30.847783730417525,63.6280855947233,-35.75717601197898
0.1062386374492147,0.17497916209058287,31.593847389800292,61.90969423392703,-34.767581719710044
0.10690514135546471,0.1761165522273016,32.312529477426416,60.23383441502866,-33.80468383205928
0.10757164526171482,0.1772539423640204,33.0516310676502,58.514855243840756,-32.81915882398513
0.10815971899218357,0.17839133250073919,33.80764534163172,56.80404176865654,-31.840367935159613
0.10866936254687096,0.17945029246167668,34.52876743626633,55.195126203162204,-30.921651548180716
0.10917900610155845,0.18050925242261423,35.27026580315877,53.54189092144731,-29.979334664995555
0.10953178930468357,0.18156821238355167,36.01871505645383,51.9596595131378,-29.07903190159825
0.10980614233202732,0.18262717234448922,36.77954758537701,50.39233219185952,-28.18862713938588
0.10992363500780845,0.18368613230542666,37.54299546887985,48.903315489548966,-27.343957496155802
0.10996269750780846,0.18474509226636424,38.316129506639896,47.433560108494994,-26.511351322171237
0.10984489965624585,0.1857256220515204,39.02874355037132,46.1609270469727,-25.791287153986985
0.10972710180468345,0.1867061518366766,39.75698986369481,44.85149063564977,-25.051210700131744
0.10953087377733971,0.18760825144605162,40.42856314046974,43.68836652409872,-24.394491458800402
0.10933464574999607,0.1884319208796454,41.051294322495,42.612515656550165,-23.78758322009448
0.10913841772265231,0.18917716013745792,41.6222609316081,41.63085326471516,-23.23424192234958
0.10886375951952731,0.18984396921948923,42.12475266379071,40.82258828517651,-22.77894183035271
0.10858910131640231,0.19043234812573917,42.56869342027377,40.12426375943109,-22.38578475736243
0.1083144431132772,0.1909422968562079,42.95150618893448,39.54196786317498,-22.058099361221522
0.1080397849101522,0.19137381541089546,43.27088358030435,39.08115771885082,-21.798872985105135
0.1077651267070272,0.1917269037898017,43.524882923611905,38.746447472087155,-21.61063432277324
0.1074904685039022,0.1920799921687079,43.78064464759886,38.407421610411724,-21.420011669186774
0.10721581030077731,0.1923546503718329,43.96904286077686,38.199259162879194,-21.302990309873454
0.10701958227343357,0.19255087839917667,44.10422532867995,38.04910014641089,-21.218586338512214
0.10674492407030846,0.19274710642652043,44.224702909891676,37.97315592202955,-21.17590146373185
0.10647026586718357,0.19286490427808292,44.276167380833975,38.032222476741374,-21.20909996673648
0.10611717748827731,0.1929827021296454,44.313225004551995,38.16506205365564,-21.28376747592117
0.1058425192851522,0.19302206980542666,44.29661015046358,38.35734752168985,-21.391860365489688
